status,url,etag,content_length,content_type,last_modified,id
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/NVACinna1683a.html,"""2a6a5-5b92c895fa680-gzip""",49599,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",NVACinna1683a
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/NVACinna1683b.html,"""28f37-5faef7a726b80-gzip""",48398,text/html,"Fri, 05 May 2023 10:09:02 GMT",NVACinna1683b
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/NVACinna1716.html,"""2d4df-5a50d33d04b80-gzip""",52626,text/html,"Thu, 07 May 2020 11:30:06 GMT",NVACinna1716
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/GermezKleazjenor1647.html,"""2c270-5b92c89412200-gzip""",52621,text/html,"Mon, 18 Jan 2021 13:16:56 GMT",GermezKleazjenor1647
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/GermesLaura1645.html,"""31692-5b92c89412200-gzip""",59000,text/html,"Mon, 18 Jan 2021 13:16:56 GMT",GermesLaura1645
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/GesperdenCroesus1636.html,"""2749d-6252b001d3700-gzip""",53808,text/html,"Wed, 23 Oct 2024 20:47:56 GMT",GesperdenCroesus1636
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/GnapheusHypocrisis1544.html,"""195f5-5b92c89412200-gzip""",39283,text/html,"Mon, 18 Jan 2021 13:16:56 GMT",GnapheusHypocrisis1544
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/GoereeAlcander1707.html,"""2f56a-5b92c89412200-gzip""",52708,text/html,"Mon, 18 Jan 2021 13:16:56 GMT",GoereeAlcander1707
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/AntonidesTrazil1685.html,"""3671e-5faef71dd2780-gzip""",63718,text/html,"Fri, 05 May 2023 10:06:38 GMT",AntonidesTrazil1685
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/GonScheepsleven1720ca.html,"""5e4d2-5b92c89412200-gzip""",,text/html,"Mon, 18 Jan 2021 13:16:56 GMT",GonScheepsleven1720ca
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/DeGraafKrispyn1740.html,"""215a2-5f93ccb141c00-gzip""",27156,text/html,"Thu, 13 Apr 2023 19:33:04 GMT",DeGraafKrispyn1740
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/GraefAgrippa1669.html,"""25cf3-59bc58af92680-gzip""",46445,text/html,"Fri, 10 Jan 2020 09:13:46 GMT",GraefAgrippa1669
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/GraefJoanna1664.html,"""26e7e-5b92c89412200-gzip""",47676,text/html,"Mon, 18 Jan 2021 13:16:56 GMT",GraefJoanna1664
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/GramsbergenPierlepon1650a.html,"""14ed5-5b92c89412200-gzip""",23749,text/html,"Mon, 18 Jan 2021 13:16:56 GMT",GramsbergenPierlepon1650a
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/GramsbergenPierlepon1650b.html,"""14cd7-5b92c89412200-gzip""",23651,text/html,"Mon, 18 Jan 2021 13:16:56 GMT",GramsbergenPierlepon1650b
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/Piramus1700a.html,"""15e30-5b92c895fa680-gzip""",20102,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",Piramus1700a
404,https://www.let.leidenuniv.nl/Dutch/Ceneton/Piramus1700b.html,,,,,Piramus1700b
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/GramsbergenDoodt1649.html,"""fffa-5cd81b292e580-gzip""",19586,text/html,"Mon, 04 Oct 2021 07:16:54 GMT",GramsbergenDoodt1649
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/DeGraveAnnaxartus1790ca.html,"""315a7-6361c7cf9e500-gzip""",50363,text/html,"Tue, 27 May 2025 11:37:24 GMT",DeGraveAnnaxartus1790ca
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/GrieckCenobia1667.html,"""2f4a6-5b92c89412200-gzip""",51714,text/html,"Mon, 18 Jan 2021 13:16:56 GMT",GrieckCenobia1667
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/GrieckJaphet1657.html,"""2c72a-5b92c89412200-gzip""",46230,text/html,"Mon, 18 Jan 2021 13:16:56 GMT",GrieckJaphet1657
404,https://www.let.leidenuniv.nl/Dutch/Ceneton/GrieckBelizarius1658.html,,,,,GrieckBelizarius1658
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/GrieckBellizarius1724.html,"""2ae14-5b92c89412200-gzip""",48963,text/html,"Mon, 18 Jan 2021 13:16:56 GMT",GrieckBellizarius1724
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/GrieckUlysses1668.html,"""3a2b7-5b92c89412200-gzip""",,text/html,"Mon, 18 Jan 2021 13:16:56 GMT",GrieckUlysses1668
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/GrieckLemmen1700.html,"""144e4-557e5b37d1680-gzip""",21455,text/html,"Tue, 29 Aug 2017 15:02:34 GMT",GrieckLemmen1700
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/GrotiusAdamusExul1601.html,"""1e206-5b92c89412200-gzip""",47026,text/html,"Mon, 18 Jan 2021 13:16:56 GMT",GrotiusAdamusExul1601
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/GrotiusChristusPatiens1608.html,"""155db-5faef75522a00-gzip""",34487,text/html,"Fri, 05 May 2023 10:07:36 GMT",GrotiusChristusPatiens1608
200,https://www.let.leidenuniv.nl/Dutch/Latijn/Grotius.html,"""647-595c1436d0c00-gzip""",767,text/html,"Fri, 25 Oct 2019 19:36:16 GMT",../Latijn/Grotius
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/GrotiusEuripidesPhoenissae1630.html,"""2b759-5b92c89412200-gzip""",56971,text/html,"Mon, 18 Jan 2021 13:16:56 GMT",GrotiusEuripidesPhoenissae1630
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/GrotiusSophompaneas1635.html,"""15aa3-5fbbbe5a7f880-gzip""",30247,text/html,"Mon, 15 May 2023 14:01:54 GMT",GrotiusSophompaneas1635
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/DeGrootSpeckdieven1653.html,"""c1db-5b92c87775e80-gzip""",16154,text/html,"Mon, 18 Jan 2021 13:16:26 GMT",DeGrootSpeckdieven1653
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/GrootDronkeBeely1779.html,"""20bce-4f4cc9d46a100-gzip""",32282,text/html,"Mon, 17 Mar 2014 12:32:36 GMT",GrootDronkeBeely1779
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/GysenBetoverdeGeldkist1712.html,"""14bb6-55dc4a7199c80-gzip""",18240,text/html,"Sun, 12 Nov 2017 08:08:02 GMT",GysenBetoverdeGeldkist1712
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/GysenVarkemarkt1712.html,"""150c2-5b92c89412200-gzip""",18654,text/html,"Mon, 18 Jan 2021 13:16:56 GMT",GysenVarkemarkt1712
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/GysenVarkemarkt1713.html,"""14a82-5b92c89412200-gzip""",18456,text/html,"Mon, 18 Jan 2021 13:16:56 GMT",GysenVarkemarkt1713
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/HDG_GekuypteVryster1663.html,"""af7f-5cd81b292e580-gzip""",11863,text/html,"Mon, 04 Oct 2021 07:16:54 GMT",HDG_GekuypteVryster1663
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/HapsHuwelyk1694.html,"""1bf97-5b92c89412200-gzip""",26287,text/html,"Mon, 18 Jan 2021 13:16:56 GMT",HapsHuwelyk1694
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/HapsMansmoer1699.html,"""1b77f-5b92c89412200-gzip""",23060,text/html,"Mon, 18 Jan 2021 13:16:56 GMT",HapsMansmoer1699
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/HapsSophonisba1698.html,"""29e09-5b92c89412200-gzip""",47213,text/html,"Mon, 18 Jan 2021 13:16:56 GMT",HapsSophonisba1698
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/HapsVerliefdeBrechje1705.html,"""1a76e-5957cadec9680-gzip""",21721,text/html,"Tue, 22 Oct 2019 09:46:50 GMT",HapsVerliefdeBrechje1705
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/HarenAgon1769.html,"""21395-5b92c89412200-gzip""",40123,text/html,"Mon, 18 Jan 2021 13:16:56 GMT",HarenAgon1769
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/VreedeBloedraad1786b.html,"""6444-5b92c895fa680-gzip""",8092,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",VreedeBloedraad1786b
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/HartloopTobias1688.html,"""38243-6361c0e969e00-gzip""",,text/html,"Tue, 27 May 2025 11:06:32 GMT",HartloopTobias1688
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/HartsenMahomet1770.html,"""2d084-5b92c89412200-gzip""",50162,text/html,"Mon, 18 Jan 2021 13:16:56 GMT",HartsenMahomet1770
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/HartsenMoederVertrouwde1762.html,"""42043-5b92c89412200-gzip""",51457,text/html,"Mon, 18 Jan 2021 13:16:56 GMT",HartsenMoederVertrouwde1762
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/HartsenMoederVertrouwde1783.html,"""3e89b-5b92c89412200-gzip""",49134,text/html,"Mon, 18 Jan 2021 13:16:56 GMT",HartsenMoederVertrouwde1783
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/HartsenWedergevondenZoon1759.html,"""3ef46-5b92c89412200-gzip""",59625,text/html,"Mon, 18 Jan 2021 13:16:56 GMT",HartsenWedergevondenZoon1759
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/HartsenWedergevondenZoon1761.html,"""3eccb-5b92c89412200-gzip""",59287,text/html,"Mon, 18 Jan 2021 13:16:56 GMT",HartsenWedergevondenZoon1761
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/HeemskerkCid1641a.html,"""2c038-55f60f9713b80-gzip""",53760,text/html,"Sat, 02 Dec 2017 20:03:10 GMT",HeemskerkCid1641a
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/HeemskerkCid1641b.html,"""20647-55f60ff85a100-gzip""",40135,text/html,"Sat, 02 Dec 2017 20:04:52 GMT",HeemskerkCid1641b
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/HeemskerkCid1641c.html,"""20317-55f60fece8600-gzip""",42383,text/html,"Sat, 02 Dec 2017 20:04:40 GMT",HeemskerkCid1641c
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/HeinsiusAuriacus1602.html,"""1d253-5b28fad78dd00-gzip""",48659,text/html,"Mon, 26 Oct 2020 09:37:24 GMT",HeinsiusAuriacus1602
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/HeinsiusHerodes1632.html,"""18261-5b92c89412200-gzip""",36489,text/html,"Mon, 18 Jan 2021 13:16:56 GMT",HeinsiusHerodes1632
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/HeugelenburghAdriaanAlida1689.html,"""19d19-5b92c89412200-gzip""",33921,text/html,"Mon, 18 Jan 2021 13:16:56 GMT",HeugelenburghAdriaanAlida1689
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/HeugelenburghFleremontArbacis1679.html,"""20597-5b92c89412200-gzip""",42099,text/html,"Mon, 18 Jan 2021 13:16:56 GMT",HeugelenburghFleremontArbacis1679
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/HeyligertCalas1767a.html,"""a7-5d717cb43ef80-gzip""",155,text/html,"Thu, 03 Feb 2022 07:07:58 GMT",HeyligertCalas1767a
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/HeyligertCalas1767d.html,"""1d265-5f3e57b39d000-gzip""",34023,text/html,"Sat, 04 Feb 2023 20:17:04 GMT",HeyligertCalas1767d
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/HeyligertCalas1767e.html,"""1d4e3-53783ad94b200-gzip""",34176,text/html,"Wed, 13 Jul 2016 12:39:36 GMT",HeyligertCalas1767e
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/HeynckVeranderlykGeval1663.html,"""358a0-5b92c89412200-gzip""",59656,text/html,"Mon, 18 Jan 2021 13:16:56 GMT",HeynckVeranderlykGeval1663
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/PeeterHeynsMiroirVefves1596.html,"""358c5-62f834e96f080-gzip""",57196,text/html,"Tue, 04 Mar 2025 12:21:06 GMT",PeeterHeynsMiroirVefves1596
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/HeynsPestSpieghel1602.html,"""1cba5-62bbfe13ec880-gzip""",27996,text/html,"Wed, 15 Jan 2025 14:56:18 GMT",HeynsPestSpieghel1602
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/HeynsVriendtsSpieghel1602.html,"""24315-62ae7a4441080-gzip""",40241,text/html,"Sat, 04 Jan 2025 20:57:22 GMT",HeynsVriendtsSpieghel1602
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/HoevenSelim1717.html,"""2bec5-5b92c89412200-gzip""",48070,text/html,"Mon, 18 Jan 2021 13:16:56 GMT",HoevenSelim1717
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/HoevenFilipyn1712.html,"""1bbe2-5c2777f86f100-gzip""",22759,text/html,"Sun, 16 May 2021 19:29:40 GMT",HoevenFilipyn1712
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/HoevenMinnaar1717.html,"""3c126-5b92c89412200-gzip""",53717,text/html,"Mon, 18 Jan 2021 13:16:56 GMT",HoevenMinnaar1717
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/Kraspoekol1800.html,"""23cb8-5b92d5fd4c600-gzip""",36072,text/html,"Mon, 18 Jan 2021 14:16:56 GMT",Kraspoekol1800
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/HoghendorpWilhem1617.html,"""57b44-60b4972a1fa00-gzip""",,text/html,"Wed, 29 Nov 2023 12:12:24 GMT",HoghendorpWilhem1617
404,https://www.let.leidenuniv.nl/Dutch/Ceneton/OpdenHooffMahomet1740.html,,,,,OpdenHooffMahomet1740
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/MarivauxBeproeving1758.html,"""26f86-5b92c895fa680-gzip""",34382,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",MarivauxBeproeving1758
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/HoofmanAmintas1711.html,"""32961-5b92c89412200-gzip""",60306,text/html,"Mon, 18 Jan 2021 13:16:56 GMT",HoofmanAmintas1711
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/HooftVelsen1613.html,"""33b81-5b92c89412200-gzip""",47672,text/html,"Mon, 18 Jan 2021 13:16:56 GMT",HooftVelsen1613
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/HooftGranida1615.html,"""36a34-5b92c89412200-gzip""",44965,text/html,"Mon, 18 Jan 2021 13:16:56 GMT",HooftGranida1615
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/HooftMommery1611.html,"""31ed-5cd81b292e580-gzip""",3271,text/html,"Mon, 04 Oct 2021 07:16:54 GMT",HooftMommery1611
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/HooftWarenar1617.html,"""31c66-5cd85d2879a80-gzip""",44910,text/html,"Mon, 04 Oct 2021 12:12:10 GMT",HooftWarenar1617
404,https://www.let.leidenuniv.nl/Dutch/Ceneton/WDHooftPiere1628.html,,,,,WDHooftPiere1628
404,https://www.let.leidenuniv.nl/Dutch/Ceneton/WDHooftPiere1634.html,,,,,WDHooftPiere1634
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/WDHooftMeelis1623.html,"""100fb-5cd81b218d380-gzip""",16102,text/html,"Mon, 04 Oct 2021 07:16:46 GMT",WDHooftMeelis1623
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/WDHooftVerloorenSoon1630.html,"""3aa17-5b92c895fa680-gzip""",56589,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",WDHooftVerloorenSoon1630
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/WDHooftJanSaly1622.html,"""30abd-5cd81b218d380-gzip""",47558,text/html,"Mon, 04 Oct 2021 07:16:46 GMT",WDHooftJanSaly1622
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/WDHooftStyvePiet1628.html,"""f619-5b92c895fa680-gzip""",18473,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",WDHooftStyvePiet1628
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/HoogstratenOnverstand1724.html,"""e326-57190a9969280-gzip""",16376,text/html,"Sun, 22 Jul 2018 06:30:18 GMT",HoogstratenOnverstand1724
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/HoogstratenKok1724.html,"""1a228-4f4cca31dfd80-gzip""",26735,text/html,"Mon, 17 Mar 2014 12:34:14 GMT",HoogstratenKok1724
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/HoogstratenDieryk1666.html,"""22632-5b92c89412200-gzip""",44238,text/html,"Mon, 18 Jan 2021 13:16:56 GMT",HoogstratenDieryk1666
404,https://www.let.leidenuniv.nl/Dutch/Ceneton/Hoppestein.html,,,,,Hoppestein
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/HouwaertHandel1621.html,"""e42a4-5d94d27bd9b80-gzip""",,text/html,"Thu, 03 Mar 2022 09:38:06 GMT",HouwaertHandel1621
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/HovenGewaandeKrygsman1715.html,"""1942c-604e8b8f12880-gzip""",22828,text/html,"Sat, 09 Sep 2023 08:17:22 GMT",HovenGewaandeKrygsman1715
404,https://www.let.leidenuniv.nl/Dutch/Ceneton/HovenHuuwelyk1718.html,,,,,HovenHuuwelyk1718
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/HuybertBedrog1710ca.html,"""18371-5b92c89412200-gzip""",20658,text/html,"Mon, 18 Jan 2021 13:16:56 GMT",HuybertBedrog1710ca
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/HuybertDwarsdryfster1784.html,"""1a0aa-5b92c89412200-gzip""",21681,text/html,"Mon, 18 Jan 2021 13:16:56 GMT",HuybertDwarsdryfster1784
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/HuydecoperAchilles1719.html,"""280c3-579e7fa1a7f00-gzip""",52634,text/html,"Mon, 05 Nov 2018 10:02:04 GMT",HuydecoperAchilles1719
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/HuydecoperEdipus1720.html,"""3ca4f-5b92c89412200-gzip""",,text/html,"Mon, 18 Jan 2021 13:16:56 GMT",HuydecoperEdipus1720
404,https://www.let.leidenuniv.nl/Dutch/Ceneton/HuydecoperStandvastigheid1717b.html,,,,,HuydecoperStandvastigheid1717b
200,https://www.let.leidenuniv.nl/Dutch/Huygens/HUYG15.html,"""208b-50d095e914a00-gzip""",3776,text/html,"Mon, 19 Jan 2015 23:06:16 GMT",../Huygens/HUYG15.html
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/Tryn1653.html,"""1da97-4f4cc967b2080-gzip""",44502,text/html,"Mon, 17 Mar 2014 12:30:42 GMT",Tryn1653
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/Tryn1657.html,"""1e848-4f4cc967b2080-gzip""",46111,text/html,"Mon, 17 Mar 2014 12:30:42 GMT",Tryn1657
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/Tryn1672.html,"""1e123-4f4cc967b2080-gzip""",46661,text/html,"Mon, 17 Mar 2014 12:30:42 GMT",Tryn1672
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/INSLMNS_Boef1662.html,"""16272-5b92c89412200-gzip""",21488,text/html,"Mon, 18 Jan 2021 13:16:56 GMT",INSLMNS_Boef1662
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/JODHVryheijdt1786ca.html,"""9468-5672030639400-gzip""",13348,text/html,"Sun, 11 Mar 2018 10:07:12 GMT",JODHVryheijdt1786ca
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/JPMHoorndrager1711.html,"""1267a-5b92c89412200-gzip""",16111,text/html,"Mon, 18 Jan 2021 13:16:56 GMT",JPMHoorndrager1711
404,https://www.let.leidenuniv.nl/Dutch/Ceneton/JapinArlekyn1747.html,,,,,JapinArlekyn1747
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/JapinRykdommen1639.html,"""18b17-54729acce8480-gzip""",41231,text/html,"Sat, 28 Jan 2017 16:00:02 GMT",JapinRykdommen1639
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/JapinWoekeraarEdelman1740.html,"""1d77b-5b92c89412200-gzip""",22648,text/html,"Mon, 18 Jan 2021 13:16:56 GMT",JapinWoekeraarEdelman1740
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/SJBaasaGent1742.html,"""2cf2-5b92c895fa680-gzip""",3791,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",SJBaasaGent1742
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/SJBaltassarIeper1703.html,"""360a-5d0d12381ba80-gzip""",4673,text/html,"Mon, 15 Nov 2021 10:19:06 GMT",SJBaltassarIeper1703
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/SJChaereaAntwerpen1712.html,"""1ecc-5d0e6edc94780-gzip""",2585,text/html,"Tue, 16 Nov 2021 12:18:54 GMT",SJChaereaAntwerpen1712
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/SJDavidEngaddiAntwerpen1699.html,"""1d19-5b92c895fa680-gzip""",2629,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",SJDavidEngaddiAntwerpen1699
404,https://www.let.leidenuniv.nl/Dutch/Ceneton/SJSalomonMechelen1749.html,,,,,SJSalomonMechelen1749
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/SJDiogenesIeper1702.html,"""41f7-5d0f8553bc300-gzip""",5377,text/html,"Wed, 17 Nov 2021 09:04:44 GMT",SJDiogenesIeper1702
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/SJJosephAalst1723.html,"""3717-5be479f0df200-gzip""",4143,text/html,"Wed, 24 Mar 2021 12:41:44 GMT",SJJosephAalst1723
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/SJJosephIeper1725.html,"""209f-5bed961f24000-gzip""",2506,text/html,"Wed, 31 Mar 2021 18:35:44 GMT",SJJosephIeper1725
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/SJJosephAntwerpen1712.html,"""27ca-5be34d1251b00-gzip""",3352,text/html,"Tue, 23 Mar 2021 14:15:40 GMT",SJJosephAntwerpen1712
404,https://www.let.leidenuniv.nl/Dutch/Ceneton/SJLapsusAngelorumIeper1711.html,,,,,SJLapsusAngelorumIeper1711
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/SJSalomonaAntwerpen1756.html,"""3d71-60afa26f5ab00-gzip""",5095,text/html,"Sat, 25 Nov 2023 13:36:12 GMT",SJSalomonaAntwerpen1756
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/SJThemistoclesIeper1696.html,"""3aee-5d0d1c89c9300-gzip""",5004,text/html,"Mon, 15 Nov 2021 11:05:16 GMT",SJThemistoclesIeper1696
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/SJIacobusAalst1661.html,"""1a6f-5b92c895fa680-gzip""",2059,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",SJIacobusAalst1661
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/SJBardasAntwerpen1616.html,"""3b0f-5d224b365c480-gzip""",4061,text/html,"Thu, 02 Dec 2021 07:25:54 GMT",SJBardasAntwerpen1616
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/SJAntoniusAntwerpen1633.html,"""317d-5b92c895fa680-gzip""",3331,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",SJAntoniusAntwerpen1633
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/SJDavidAntwerpen1625.html,"""42ba-5b92c895fa680-gzip""",4558,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",SJDavidAntwerpen1625
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/SJAchanBelle1722.html,"""27a5-5b92c895fa680-gzip""",3508,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",SJAchanBelle1722
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/SJJosephBelle1724.html,"""2974-5be33c0c07080-gzip""",3352,text/html,"Tue, 23 Mar 2021 12:59:30 GMT",SJJosephBelle1724
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/SJSapriciusBrugge1656.html,"""2379-5b92c895fa680-gzip""",2752,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",SJSapriciusBrugge1656
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/SJJosephBrussel1713.html,"""34e3-5bfb6e4bb8180-gzip""",4219,text/html,"Sun, 11 Apr 2021 18:52:06 GMT",SJJosephBrussel1713
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/SJAbrahamCassel1703.html,"""2a6c-5b92c895fa680-gzip""",3575,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",SJAbrahamCassel1703
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/SJBaasaDelensGent1742.html,"""474c-5b92c895fa680-gzip""",6705,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",SJBaasaDelensGent1742
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/SJDavidGent1724.html,"""4f71-5b92c895fa680-gzip""",7511,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",SJDavidGent1724
404,https://www.let.leidenuniv.nl/Dutch/Ceneton/SJJesusGent1734.html,,,,,SJJesusGent1734
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/SJConstantiaIeper1723.html,"""2279-5d2114915dd80-gzip""",2634,text/html,"Wed, 01 Dec 2021 08:16:06 GMT",SJConstantiaIeper1723
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/SJCosmophilaIeper1722.html,"""1c1b-5d12b712b1100-gzip""",2276,text/html,"Fri, 19 Nov 2021 22:03:16 GMT",SJCosmophilaIeper1722
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/SJJaddusIeper1730.html,"""2716-5b92c895fa680-gzip""",3221,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",SJJaddusIeper1730
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/SJJaromirusIeper1743.html,"""19d6-5b92c895fa680-gzip""",2023,text/html,"Mon, 18 Jan 2021 13:16:58 GMT",SJJaromirusIeper1743
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/SJJosephIeper1721.html,"""37d5-5be34d1251b00-gzip""",4156,text/html,"Tue, 23 Mar 2021 14:15:40 GMT",SJJosephIeper1721
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/SJManassesIeper1658.html,"""201a-5be338c6b3900-gzip""",2410,text/html,"Tue, 23 Mar 2021 12:44:52 GMT",SJManassesIeper1658
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/SJVreedheytElisabethIeper1760ca.html,"""1a2b6-5d243374d2e00-gzip""",29756,text/html,"Fri, 03 Dec 2021 19:50:16 GMT",SJVreedheytElisabethIeper1760ca
200,https://www.let.leidenuniv.nl/Dutch/Ceneton/SJBalduinusBoudewynIeper1621.html,"""5dcf-5cea4ba1d6400-gzip""",6565,text/html,"Mon, 18 Oct 2021 18:29:36 GMT",SJBalduinusBoudewynIeper1621
